date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone
2025-11-07,ORGO,3.89,5.39,0.3856,11014279,5.375,CONT,1,1,0,1,0,0,0,1,5.4,5.628,0.0422,12,1,0
2025-11-10,BNAI,3.746,7.271,0.941,20230255,7.0142,CONT,1,1,1,1,0,0,0,1,7.22,4.826,-0.3316,12,1,0
2025-11-10,COGT,14.82,33.615,1.2682,7783299,33.0433,UNC,1,1,1,1,0,1,1,0,33.6115,32.46,-0.0343,12,1,0
2025-11-10,GLTO,4.95,20.19,3.0788,3724288,21.6919,UNC,0,1,1,0,1,0,1,0,20.05,17.01,-0.1516,10,0,0
2025-11-10,MOVE,3.513,9.617,1.7375,8188573,9.3052,UNC,1,0,1,0,0,1,0,0,9.692,8.748,-0.0974,11,1,0
2025-11-10,VERO,1.93,2.5901,0.342,13591871,2.7141,UNC,0,1,1,0,1,0,0,0,2.6089,2.18,-0.1644,12,0,0
2025-11-11,CYCU,2.64,3.5186,0.3328,4985934,3.4063,UNC,1,1,1,1,0,1,1,1,3.51,3.38,-0.037,12,1,0
2025-11-11,ENGN,6.01,9.8,0.6306,12956613,9.4939,CONT,1,1,0,1,0,0,0,0,9.82,8.895,-0.0942,12,1,0
2025-11-11,PUBM,7.65,10.48,0.3699,2496018,10.1078,CONT,1,1,1,1,0,0,1,0,10.48,11,0.0496,12,1,0
2025-11-11,REAL,11.21,14.601,0.3025,7368453,14.0595,CONT,1,1,1,1,0,0,1,0,14.61,15.485,0.0599,12,1,0
2025-11-11,SRDX,27.345,41,0.4994,616794,40.9181,UNC,1,1,1,1,0,1,1,0,41,40.94,-0.0015,12,0,0
2025-11-12,SPRU,3.05,4.16,0.3639,1671019,4.0194,CONT,1,1,1,1,0,0,0,0,4.12,4.75,0.1529,12,1,0
2025-11-13,IDN,4.48,6.675,0.49,5601600,6.4947,UNC,1,1,1,1,0,1,1,0,6.661,6.14,-0.0782,12,1,0
2025-11-13,MRSN,8.87,27.094,2.0546,829423,27.2047,EX,0,1,0,0,1,1,1,0,27.094,27.45,0.0131,12,0,0
2025-11-13,TNMG,5.992,9.456,0.5781,5118698,9.7012,UNC,0,1,1,0,1,0,0,0,9.456,8.358,-0.1161,12,1,0
2025-11-14,CDTX,105.99,217.65,1.0535,4889555,217.3608,UNC,1,1,0,1,0,1,1,0,217.65,217.76,0.0005,12,0,0
2025-11-14,CYPH,1.76,2.99,0.6989,71049818,2.5897,CONT,1,1,1,1,0,0,0,0,2.9901,2.75,-0.0803,12,1,0
2025-11-14,EPWK,1.612,2.28,0.4144,1084642,2.1953,CONT,1,1,0,1,0,0,0,1,2.28,1.88,-0.1754,12,0,0
2025-11-14,IVVD,1.77,2.4218,0.3682,36320264,2.3929,CONT,1,1,0,1,0,0,1,0,2.43,2.34,-0.037,12,1,0
2025-11-14,TOI,3.08,4.02,0.3052,3310517,3.762,CONT,1,1,1,1,0,0,0,1,4.03,3.985,-0.0112,12,1,0
2025-11-17,AMIX,15.27,26.36,0.7263,6015176,28.3363,EX,0,0,1,0,1,1,1,0,26.46,24.47,-0.0752,12,1,0
2025-11-17,ANVS,2.34,3.1499,0.3461,3703029,2.9676,CONT,1,1,1,1,0,0,0,0,3.1,2.98,-0.0387,12,1,0
2025-11-17,PACS,10.58,15.94,0.5066,3769706,15.014,CONT,1,1,1,1,0,0,0,0,15.92,15.68,-0.0151,12,1,0
2025-11-17,SGBX,2.15,3.1065,0.4449,5012886,2.8758,CONT,1,1,1,1,0,0,0,0,3.0999,3.21,0.0355,12,0,0
2025-11-17,SGML,6.06,8.2745,0.3654,17712110,7.5916,UNC,1,1,1,1,0,1,1,0,8.275,8,-0.0332,12,1,0
2025-11-17,ZYME,18.52,24.96,0.3477,3546845,24.8736,CONT,1,1,1,1,0,0,1,0,24.9685,23.89,-0.0432,12,1,0
2025-11-18,CANF,7.24,9.506,0.313,7020259,10.9693,EX,0,0,0,0,1,1,1,0,9.53,8.1,-0.1501,12,1,0
2025-11-18,CGTL,12.13,16.5,0.3603,724613,15.9152,UNC,1,1,1,1,0,1,1,0,16.5,10.71,-0.3509,12,1,0
2025-11-18,LFS,3.86,6.1722,0.599,1254968,6.3804,UNC,0,1,0,1,1,0,0,1,6.06,6.41,0.0578,10,1,0
2025-11-18,OLMA,8.52,19.83,1.3275,17121691,21.0354,EX,0,0,0,0,1,1,1,0,19.83,20.22,0.0197,12,1,0
2025-11-19,FRGT,16.5,26,0.5758,4427929,25.8479,CONT,1,1,1,1,0,0,1,0,26.12,23.03,-0.1183,12,1,0
2025-11-19,KZIA,5.76,8.25,0.4323,7967542,8.1724,UNC,1,1,0,1,0,1,1,1,8.29,7.8001,-0.0591,12,1,0
2025-11-19,NUVB,4.8,6.5743,0.3696,11753047,6.0307,CONT,1,1,1,1,0,0,0,0,6.5899,7.15,0.085,12,1,0
2025-11-19,SEMR,6.76,11.81,0.747,10454655,11.8006,UNC,1,1,1,1,0,1,1,0,11.8189,11.76,-0.005,12,0,0
2025-11-19,SGBX,3.41,4.47,0.3109,15974930,4.3638,UNC,1,1,1,1,0,1,1,1,4.4701,6.0581,0.3552,12,0,0
2025-11-19,SGML,7.77,10.4699,0.3475,17216388,10.1847,CONT,1,1,1,1,0,0,0,0,10.47,10.355,-0.011,12,1,0
2025-11-20,CRNC,7.92,11.81,0.4912,5298714,11.2925,CONT,1,1,1,1,0,0,1,0,11.82,10.1,-0.1455,12,1,0
2025-11-20,IRE,41.48,54.64,0.3173,1187945,51.4117,CONT,1,1,1,1,0,0,1,0,54.62,37.04,-0.3219,12,1,0
2025-11-20,LFS,5.01,7.2501,0.4471,3229990,7.0349,CONT,1,1,1,1,0,0,0,0,7.28,6.13,-0.158,12,1,0
2025-11-20,MAGN,7.96,11.25,0.4133,3757636,11.3749,EX,0,0,1,0,1,1,1,1,11.26,10.14,-0.0995,12,1,0
2025-11-20,MNDR,9.96,15.18,0.5241,1494038,15.3581,UNC,0,1,0,1,1,1,1,0,15.24,18.18,0.1929,12,1,0
2025-11-20,PACS,16.83,26.4,0.5686,4127187,26.628,UNC,0,1,0,1,1,1,1,0,26.42,26.21,-0.0079,12,1,0
2025-11-21,EPSM,3.66,4.78,0.306,2797066,4.5741,CONT,1,1,1,1,0,0,0,0,4.7937,3.72,-0.224,12,1,0
2025-11-21,MNDR,18.24,26.53,0.4545,2293508,25.6568,CONT,1,1,0,1,0,0,0,0,26.55,28.5,0.0734,12,1,0
2025-11-21,NVRI,13.57,17.675,0.3025,3829482,17.7098,EX,0,1,0,0,1,1,1,0,17.675,17.4,-0.0156,12,1,0
2025-11-24,AEHL,7.26,12.96,0.7851,1797304,11.6699,CONT,1,1,1,1,0,0,0,1,12.96,15.12,0.1667,12,1,0
2025-11-24,BLFY,7.92,11,0.3889,747649,10.7961,CONT,1,1,1,1,0,0,1,0,11,11.08,0.0073,12,0,0
2025-11-24,CJET,1.9,2.51,0.3211,13481914,2.6795,UNC,0,1,1,0,1,1,1,0,2.52,1.27,-0.496,12,0,0
2025-11-24,ENLV,13.45,21.08,0.5673,5006356,23.5908,UNC,0,1,0,0,1,0,1,0,21,15.45,-0.2643,12,1,0
2025-11-24,MIMI,4.404,6.2,0.4078,521498,6.0656,CONT,1,1,1,1,0,0,0,0,6.2,5.42,-0.1258,12,1,0
2025-11-24,WTF,3.22,4.22,0.3106,787112,4.844,UNC,0,1,0,0,1,0,0,0,4.21,3.55,-0.1568,8,1,0
2025-11-25,BNED,6.69,9.17,0.3707,3148654,9.19,UNC,0,1,0,1,1,0,1,0,9.11,9.13,0.0022,12,1,0
2025-11-25,KSS,15.73,20.8551,0.3258,12320742,20.6387,UNC,1,1,1,1,0,0,1,1,20.8528,22.42,0.0752,12,1,0
2025-11-25,SYM,55.46,77.7955,0.4027,4806567,74.5439,CONT,1,1,1,1,0,0,1,0,77.75,77.41,-0.0044,12,1,0
2025-11-26,AMBR,1.58,2.4699,0.5632,33712579,2.7047,UNC,0,0,0,0,1,0,0,1,2.465,2.4895,0.0099,12,1,0
2025-11-26,BQ,1.76,2.61,0.483,4880894,2.4847,UNC,1,1,0,1,0,1,1,0,2.6019,2.32,-0.1083,11,1,0
2025-11-26,MNDR,11.4,16.26,0.4263,882753,15.9883,UNC,1,1,1,1,0,1,1,0,16.25,16.08,-0.0105,12,1,0
2025-11-28,NXTT,6.79,9.175,0.3513,764182,10.3531,UNC,0,1,0,0,1,0,0,0,9.205,8.25,-0.1037,8,1,0
2025-12-01,AHMA,4.81,15.8706,2.2995,12623085,13.3477,CONT,1,1,1,1,0,0,0,1,15.952,14.3,-0.1036,11,1,0
2025-12-01,FLYE,4.48,8.9,0.9866,587128,7.4257,CONT,1,1,1,1,0,0,0,0,9.9,13.01,0.3141,10,1,0
2025-12-01,FTEL,6.8,9.72,0.4294,2140303,9.784,UNC,0,1,0,1,1,1,1,0,9.759,9.8,0.0042,12,0,0
2025-12-01,KALA,48.31,65.5,0.3558,594131,68.1577,EX,0,0,1,0,1,1,1,0,65.5,65.5,0.0,12,1,0
2025-12-01,QTTB,2.19,5.3993,1.4654,66985032,5.3529,UNC,1,1,1,1,0,1,1,1,5.375,3.82,-0.2893,12,1,0
2025-12-02,BQ,1.95,2.8399,0.4564,18765052,2.9531,UNC,0,1,1,1,1,0,0,1,2.8399,2.71,-0.0457,12,1,0
2025-12-02,EB,2.48,4.435,0.7883,9976450,4.4302,CONT,1,1,0,1,0,0,1,0,4.435,4.43,-0.0011,12,0,0
2025-12-02,FTEL,9.6,13.36,0.3917,5136705,14.3186,EX,0,1,0,0,1,1,1,0,13.36,9.84,-0.2635,12,0,0
2025-12-02,PLRZ,3.16,6.1846,0.9572,31955841,7.1478,EX,0,0,1,0,1,1,1,1,6.19,7.3199,0.1825,11,1,0
2025-12-02,YDKG,1.79,2.37,0.324,4013596,2.2927,CONT,1,1,1,1,0,0,0,1,2.37,1.3,-0.4515,12,1,0
2025-12-03,AHMA,12.25,17.3,0.4122,3227168,16.4766,CONT,1,1,1,1,0,0,0,0,17.5959,15.12,-0.1407,12,1,0
2025-12-03,CAPR,6.36,22.17,2.4858,17183084,31.585,EX,0,0,1,0,1,1,1,0,22.09,29.85,0.3513,8,1,0
2025-12-03,IRBT,1.95,2.57,0.3179,46358817,2.6693,UNC,0,1,1,1,1,0,1,0,2.56,3.4,0.3281,12,0,0
2025-12-03,VRAX,9.823,17.74,0.806,3684142,18.036,EX,0,1,0,0,1,1,1,0,17.63,16.99,-0.0363,12,1,0
2025-12-04,CEP,11.84,15.6378,0.3208,996174,15.5548,UNC,1,1,0,1,0,1,1,0,15.5,14.42,-0.0697,12,0,0
2025-12-04,KALA,46.25,71.25,0.5405,1331001,73.7123,UNC,0,1,1,0,1,0,0,0,71.25,48.51,-0.3192,12,1,0
2025-12-04,PLRZ,7.09,15.68,1.2116,8787522,16.8106,EX,0,0,0,0,1,1,1,0,15.65,14.55,-0.0703,12,1,0
2025-12-04,QCLS,4.67,7.2541,0.5533,37129685,6.5571,CONT,1,1,1,1,0,0,0,0,7.27,6.91,-0.0495,12,1,0
2025-12-05,DBRG,9.72,12.78,0.3148,7820871,12.2985,CONT,1,1,1,1,0,0,0,0,12.78,14.145,0.1068,12,1,0
2025-12-05,IRBT,3.03,4.6373,0.5305,66517883,4.3995,UNC,1,1,1,1,0,1,1,0,4.635,3.68,-0.206,12,0,0
2025-12-05,PRAX,189.97,273.99,0.4423,1368683,261.7057,CONT,1,1,1,1,0,0,1,0,273.29,247.81,-0.0932,12,1,0
2025-12-05,TORO,4.13,5.5286,0.3386,5739563,5.4142,CONT,1,1,1,1,0,0,1,0,5.52,5.78,0.0471,12,1,0
2025-12-05,WHLR,116.64,191.88,0.6451,508024,215.2729,EX,0,0,1,0,1,1,1,0,191.16,230.76,0.2072,12,1,0
2025-12-08,CETX,30.7,57.6,0.8762,1349173,70.7914,UNC,0,0,0,0,1,1,0,0,57.8,70.31,0.2164,12,1,0
2025-12-08,FULC,8.9,13.925,0.5646,5001772,13.8221,UNC,1,1,1,1,0,0,1,1,13.93,12.99,-0.0675,12,1,0
2025-12-08,GPCR,34.56,74.1934,1.1468,9829728,71.1342,CONT,1,1,1,1,0,0,1,0,74.36,69.8,-0.0613,12,1,0
2025-12-08,IMMP,1.8,2.835,0.575,3519706,2.5427,CONT,1,1,1,1,0,0,0,0,2.8438,2.265,-0.2035,12,1,0
2025-12-08,KYMR,66.62,102.17,0.5336,2757034,95.5574,CONT,1,1,1,1,0,0,1,0,102.06,94.22,-0.0768,12,1,0
2025-12-08,MTVA,8.1819,13.105,0.6017,524231,11.3133,CONT,1,1,1,1,0,0,0,0,13.1379,11.51,-0.1239,12,1,0
2025-12-08,TWG,6.01,9.93,0.6522,1613751,9.7104,UNC,1,1,1,1,0,1,1,0,9.9183,19.35,0.9509,12,1,0
2025-12-08,WVE,7.49,16.04,1.1415,35862225,14.538,CONT,1,1,1,1,0,0,0,0,16.0399,18.54,0.1559,12,1,0
2025-12-09,ALEX,15.14,20.88,0.3791,5045960,20.8832,UNC,0,1,1,0,1,1,1,0,20.88,20.85,-0.0014,12,0,0
2025-12-09,ATMV,7.8449,13.0101,0.6584,6162665,13.4146,UNC,0,1,1,1,1,0,1,0,13.1,10.39,-0.2069,12,0,0
2025-12-09,KITT,6.984,9.16,0.3116,2037833,8.4836,CONT,1,1,1,1,0,0,0,1,9.198,8.28,-0.0998,12,1,0
2025-12-09,XCUR,5.33,8.777,0.6467,8323740,8.8009,EX,0,1,0,0,1,1,1,1,8.75,7.34,-0.1611,12,1,0
2025-12-10,ASPC,10.48,51.89,3.9513,596243,44.3592,CONT,1,1,1,1,0,0,1,0,50,17.61,-0.6478,10,1,0
2025-12-10,BBGI,4.05,11.64,1.8741,6789193,8.8079,CONT,1,1,1,1,0,0,1,0,11.71,16.79,0.4338,9,1,0
2025-12-10,CGTL,9.899,14.35,0.4496,827165,14.2273,UNC,1,1,1,1,0,1,1,0,14.3,14.83,0.0371,12,1,0
2025-12-10,ENVB,5.92,12.36,1.0878,9791875,12.1821,CONT,1,1,0,1,0,0,1,0,12.392,10.26,-0.172,12,1,0
2025-12-10,PLAB,25.69,36.7058,0.4288,6712279,36.5661,CONT,1,1,1,1,0,0,1,0,36.7315,37.35,0.0168,12,1,0
2025-12-11,ATPC,3.4,5.065,0.4897,852440,5.3766,EX,0,1,0,0,1,1,1,0,5.06,8.915,0.7619,12,1,0
2025-12-11,AXIL,5.02,7.54,0.502,4080536,8.1431,EX,0,0,0,0,1,1,1,1,7.5706,8.0601,0.0647,12,1,0
2025-12-11,BTTC,3.315,7.36,1.2202,11186973,8.0625,EX,0,0,0,0,1,1,1,1,7.33,4.19,-0.4284,10,1,0
2025-12-11,MIGI,6.7,9.3,0.3881,14045087,9.6773,EX,0,1,0,0,1,0,1,1,9.37,6.05,-0.3543,12,0,0
2025-12-11,PETS,1.77,3.11,0.7571,51334461,2.9584,CONT,1,1,1,1,0,0,0,1,3.11,2.98,-0.0418,12,1,0
2025-12-11,PL,12.94,17.18,0.3277,24033480,16.5439,CONT,1,1,1,1,0,0,1,0,17.17,17.47,0.0175,12,1,0
2025-12-11,VELO,8.6,11.46,0.3326,1182876,10.1656,CONT,1,1,1,1,0,0,0,0,11.48,13.47,0.1733,12,1,0
2025-12-12,MSOX,3.82,5.88,0.5393,2344918,6.1853,EX,0,1,0,0,1,1,1,1,5.8983,7.95,0.3478,12,1,0
2025-12-12,NCI,9.92,13.12,0.3226,506969,13.7626,UNC,0,1,0,0,1,0,1,0,13.12,15.32,0.1677,12,1,0
2025-12-12,ZDGE,2.43,4.12,0.6955,27129350,3.9677,UNC,1,1,1,1,0,1,1,1,4.12,2.8,-0.3204,12,1,0
2025-12-15,AMCI,2.71,7.405,1.7325,19647502,6.0559,CONT,1,1,1,1,0,0,0,0,7.4095,7.2501,-0.0215,11,1,0
2025-12-15,ARTV,3.3,4.6993,0.424,7502020,4.5896,UNC,1,1,1,1,0,1,1,0,4.6918,6.3,0.3428,12,1,0
2025-12-15,KYTX,8.78,11.49,0.3087,7577029,12.1353,EX,0,0,1,0,1,1,1,1,11.5,10.81,-0.06,12,1,0
2025-12-15,MASK,7.518,12.48,0.66,3219315,13.6738,EX,0,0,1,0,1,1,1,0,12.47,10.6,-0.15,12,1,0
2025-12-15,QIPT,2.61,3.515,0.3467,5808592,3.5156,EX,0,0,1,0,1,1,1,0,3.51,3.5,-0.0028,12,0,0
2025-12-15,RADX,4.26,9.8,1.3005,6153895,12.4468,EX,0,0,1,0,1,1,1,0,9.8,10.6301,0.0847,12,1,0
2025-12-16,AMCI,7.27,13.8426,0.9041,23959411,13.1944,CONT,1,1,0,1,0,0,1,0,13.8763,14.66,0.0565,12,1,0
2025-12-16,BDRX,23.9,33.5,0.4017,568007,33.9596,UNC,0,1,0,1,1,1,1,0,33.32,32.5,-0.0246,12,1,0
2025-12-16,CPAC,6.99,10.3664,0.483,1641352,10.3856,UNC,0,1,1,1,1,1,1,1,10.37,10.64,0.026,12,1,0
2025-12-16,SRXH,18.27,29.42,0.6103,1546390,35.4432,UNC,0,0,0,0,1,1,0,0,29.41,22.32,-0.2411,12,1,0
2025-12-16,VERO,1.67,2.515,0.506,18571710,2.4696,CONT,1,1,1,1,0,0,0,1,2.52,2.2599,-0.1032,12,0,0
2025-12-17,ATPC,4.5,6.775,0.5056,995706,6.9622,EX,0,0,0,0,1,1,1,0,6.755,7.01,0.0377,12,1,0
2025-12-17,ISPO,2.84,4.185,0.4736,1843204,4.1628,CONT,1,1,0,1,0,0,1,0,4.19,4.17,-0.0048,12,0,0
2025-12-17,PCSA,3.005,8.3126,1.7663,3972631,7.1762,CONT,1,1,1,1,0,0,0,0,8.2842,6.67,-0.1949,8,1,0
2025-12-17,YCBD,1.43,2.24,0.5664,53868314,2.2796,UNC,0,1,0,1,1,1,1,0,2.2438,2.25,0.0028,12,1,0
2025-12-18,ATHA,4.135,7.36,0.7799,23724210,7.8034,UNC,0,1,1,0,1,1,1,1,7.37,6.73,-0.0868,12,0,0
2025-12-18,DJT,10.47,14.18,0.3543,33838120,13.763,CONT,1,1,1,1,0,0,1,0,14.17,14.86,0.0487,12,1,0
2025-12-18,DJTU,2.81,4.78,0.7011,3455821,4.5776,CONT,1,1,1,1,0,0,1,0,4.7887,5.16,0.0775,12,1,0
2025-12-18,FCEL,7.9,10.7395,0.3594,5419013,10.3309,UNC,1,1,0,1,0,1,1,1,10.76,9.63,-0.105,12,1,0
2025-12-18,ISSC,10.99,14.8401,0.3503,1737064,14.3298,CONT,1,1,0,1,0,0,1,0,14.8534,14.39,-0.0312,12,1,0
2025-12-18,SOC,5.28,9.0886,0.7213,17190162,8.7091,UNC,1,1,1,1,0,1,1,0,9.08,8.25,-0.0914,12,1,0
2025-12-19,AZI,15.2,27.35,0.7993,3473271,28.8651,UNC,0,1,1,1,1,1,1,0,27.4,24.9,-0.0912,12,1,0
2025-12-19,CRWG,27.2,36.2,0.3309,657638,33.9127,CONT,1,1,1,1,0,0,0,0,36.2,39.31,0.0859,12,1,0
2025-12-19,CRWU,5.03,6.69,0.33,1140641,6.2405,CONT,1,1,1,1,0,0,1,0,6.69,7.28,0.0882,12,1,0
2025-12-19,CWVX,20.81,27.69,0.3306,1379047,25.7733,CONT,1,1,1,1,0,0,1,0,27.695,30.07,0.0858,12,1,0
2025-12-19,FOLD,10.89,14.205,0.3044,39324582,14.2117,EX,0,1,0,0,1,1,1,0,14.205,14.205,0.0,12,0,1
2025-12-22,AZI,25,38.7,0.548,781572,39.5282,EX,0,1,0,0,1,1,1,0,38.7,33.3,-0.1395,12,1,0
2025-12-22,FJET,6.69,11.0799,0.6562,5007432,9.612,CONT,1,1,1,1,0,0,0,0,11.015,31.46,1.8561,12,1,0
2025-12-22,HYMC,16.42,23.7152,0.4443,9210574,23.7448,UNC,0,1,1,1,1,0,1,0,23.71,24.52,0.0342,12,1,0
2025-12-22,MENS,3.175,4.5001,0.4174,2005060,4.3019,UNC,1,1,0,1,0,1,0,1,4.52,4.78,0.0575,11,1,0
2025-12-22,SIDU,1.16,2.4213,1.0873,121005229,2.1334,CONT,1,1,1,1,0,0,1,0,2.42,2.2798,-0.0579,12,1,0
2025-12-22,VELO,10.83,14.39,0.3287,2482529,14.1459,CONT,1,1,1,1,0,0,1,0,14.28,15.545,0.0886,11,1,0
2025-12-23,ASTI,3.88,6.14,0.5825,8585127,6.3721,UNC,0,1,0,1,1,0,0,0,6.22,5.05,-0.1881,11,1,0
2025-12-23,OPTX,1.97,2.99,0.5178,38108457,3.1257,UNC,0,1,1,0,1,1,1,1,2.99,2.5,-0.1639,12,1,0
2025-12-23,PCLA,3.693,7.38,0.9984,6705886,7.9875,UNC,0,1,1,1,1,1,1,0,7.38,10.8,0.4634,12,1,0
2025-12-23,TIVC,1.81,2.37,0.3094,5877712,2.2484,CONT,1,1,1,1,0,0,1,0,2.3744,1.93,-0.1872,12,0,0
2025-12-24,AMCI,6.32,9.0398,0.4303,2058750,8.0854,CONT,1,1,0,1,0,0,1,0,9.08,8.91,-0.0187,12,1,0
2025-12-24,DVAX,11.13,15.425,0.3859,7409205,15.4423,EX,0,1,0,0,1,1,1,0,15.425,15.4,-0.0016,12,0,0
2025-12-24,MWG,2.531,4.707,0.8597,8235857,5.145,EX,0,0,0,0,1,1,1,1,4.709,3.78,-0.1973,12,1,0
2025-12-24,SOBR,1.3,2.71,1.0846,78100553,2.5326,CONT,1,1,1,1,0,0,1,0,2.72,1.95,-0.2831,12,1,0
2025-12-26,ASPC,13.42,26.2118,0.9532,1052418,28.0529,EX,0,1,0,0,1,1,1,0,25.722,24,-0.0669,11,1,0
2025-12-26,CANF,3.606,4.722,0.3095,1609118,4.9954,EX,0,0,0,0,1,1,1,0,4.72,4.236,-0.1025,12,1,0
2025-12-26,DTCK,4.758,7.744,0.6276,2149131,8.2684,EX,0,0,0,0,1,1,1,0,7.736,8.046,0.0401,12,0,0
2025-12-29,ASPC,24.01,31.725,0.3213,903113,32.2546,UNC,0,1,1,0,1,1,1,0,31.815,27.55,-0.1341,11,1,0
2025-12-29,BNAI,1.2,2.06,0.7167,41328418,2.1969,EX,0,1,0,0,1,1,1,0,2.0611,2.5094,0.2175,12,1,0
2025-12-29,CCTG,1.303,2.15,0.65,10249721,2.4679,UNC,0,1,1,1,1,1,0,0,2.15,1.75,-0.186,12,1,0
2025-12-29,GVH,2.6,3.417,0.3142,1832753,3.5967,UNC,0,1,1,0,1,1,1,1,3.42,3.565,0.0424,12,1,0
2025-12-29,MASK,4.575,6.267,0.3698,711855,6.275,UNC,0,0,1,1,1,1,1,0,6.308,6.333,0.004,12,1,0
2025-12-29,SOPA,1.82,2.73,0.5,54138374,2.8286,UNC,0,1,1,0,1,0,1,0,2.74,2.912,0.0628,12,0,0
2025-12-30,AEHL,6.78,12.66,0.8673,4221803,13.149,UNC,0,1,1,1,1,0,1,1,12.6,13.02,0.0333,12,1,0
2025-12-30,AMIX,11.24,14.91,0.3265,2105875,15.7614,EX,0,0,0,0,1,1,1,0,14.87,12.2,-0.1796,12,1,0
2025-12-30,CETX,21.1,29.7,0.4076,3390692,31.2277,UNC,0,1,1,0,1,1,1,0,29.7,29.7,0.0,12,1,0
2025-12-30,DRMA,1.86,2.4419,0.3128,5271569,2.4111,UNC,1,1,1,1,0,1,1,0,2.446,2.28,-0.0679,12,1,0
2025-12-30,EKSO,5.46,9.6,0.7582,26008218,8.723,CONT,1,1,1,1,0,0,0,0,9.61,10.5716,0.1001,12,0,0
2025-12-30,FLYE,5.285,7.2271,0.3675,865552,7.0448,CONT,1,1,1,1,0,0,1,0,7.21,7.11,-0.0139,12,1,0
2025-12-30,ONTF,5.86,8.005,0.366,1125745,7.9888,UNC,1,1,1,1,0,0,1,1,8,8.07,0.0088,12,0,0
2025-12-31,ANGH,2.32,3.685,0.5884,11390081,3.8429,EX,0,0,0,0,1,1,1,0,3.685,3.8228,0.0374,12,1,0
2025-12-31,ESHA,14.38,25.87,0.799,2365137,23.4023,CONT,1,1,1,1,0,0,0,0,26,19.07,-0.2665,12,0,0
2025-12-31,INBS,4.1,8.15,0.9878,26640376,7.7248,CONT,1,1,1,1,0,0,1,0,8.1769,9.6,0.174,11,1,0
2025-12-31,MNTS,5.17,6.82,0.3191,1438696,6.5191,UNC,1,1,1,1,0,1,1,0,6.8,4.8846,-0.2817,12,1,0
2025-12-31,ULY,2.76,3.665,0.3279,7791458,3.5589,CONT,1,1,1,1,0,0,1,0,3.6799,2.93,-0.2038,12,0,0
2025-12-31,VNDA,7.03,9.2499,0.3158,10629615,9.1915,UNC,1,1,1,1,0,1,1,0,9.24,8.81,-0.0465,12,1,0
2026-01-02,BNAI,2.32,4.17,0.7974,32257375,3.7036,CONT,1,1,1,1,0,0,0,0,4.1714,3.76,-0.0986,12,1,0
2026-01-02,DXF,1.53,2,0.3072,934908,1.9996,UNC,1,1,0,1,0,1,1,0,1.9914,2.28,0.1449,12,1,0
2026-01-02,IRWD,3.37,4.735,0.405,40813093,5.1483,UNC,0,1,1,0,1,1,1,0,4.735,4.255,-0.1014,12,1,0
2026-01-05,INBS,7.89,11.32,0.4347,4193274,11.0155,UNC,1,1,1,1,0,0,1,1,11.3499,11.08,-0.0238,12,1,0
2026-01-05,LHSW,8.758,13.16,0.5026,571135,13.9664,UNC,0,1,0,1,1,0,0,0,13.22,13.46,0.0182,11,1,0
2026-01-05,MNTS,5.74,9.5699,0.6672,24704319,10.238,EX,0,0,1,0,1,1,1,0,9.5402,8.8499,-0.0724,12,1,0
2026-01-06,ALMS,8.31,17.845,1.1474,19568675,19.4458,EX,0,0,0,0,1,1,1,0,17.86,16.25,-0.0901,12,1,0
2026-01-06,AZI,21.6,35.52,0.6444,1014520,31.9396,CONT,1,1,0,1,0,0,1,0,35.6,36.9,0.0365,12,1,0
2026-01-06,CYCN,1.38,2.0498,0.4854,25556878,2.1406,EX,0,1,0,0,1,1,1,0,2.05,1.98,-0.0341,12,1,0
2026-01-06,IMSR,6.99,9.1699,0.3119,6738039,8.7856,CONT,1,1,0,1,0,0,1,0,9.16,9.125,-0.0038,12,1,1
2026-01-06,SKYQ,2.472,3.79,0.5332,6113055,4.1605,CONT,0,1,1,1,1,0,0,0,3.822,4.698,0.2292,12,1,0
2026-01-07,AMOD,19.64,26.04,0.3259,801364,27.6647,UNC,0,1,0,0,1,0,1,0,26.04,26.4,0.0138,12,1,0
2026-01-07,GLUE,16.01,24.75,0.5459,8796385,23.5835,CONT,1,1,1,1,0,0,1,0,24.79,23.27,-0.0613,12,1,0
2026-01-07,MNTS,9.83,13.68,0.3917,9098810,13.3693,CONT,1,1,1,1,0,0,0,0,13.74,13.9,0.0116,12,1,0
2026-01-07,NMRA,1.82,2.415,0.3269,6073635,2.294,CONT,1,1,1,1,0,0,1,0,2.4183,2.2813,-0.0567,12,1,0
2026-01-07,NVVE,39.6,65.49,0.6538,1619089,61.7701,CONT,1,1,1,1,0,0,1,0,65.43,61.83,-0.055,12,1,0
2026-01-07,VTYX,10.05,13.8,0.3731,10166411,13.9755,EX,0,1,0,0,1,1,1,0,13.81,13.73,-0.0058,12,0,0
2026-01-08,ACON,5.75,8.0001,0.3913,12506171,8.3965,UNC,0,1,0,0,1,0,0,0,8.04,8.14,0.0124,12,1,0
2026-01-08,ELVN,15.47,24.03,0.5533,4703161,23.0825,CONT,1,1,1,1,0,1,0,0,23.9801,23.26,-0.03,12,1,0
2026-01-08,FLYX,3.14,7.27,1.3153,30378774,6.8261,UNC,1,1,0,0,0,1,1,0,7.26,7.23,-0.0041,11,1,0
