date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone,catalyst,overnight_gap,intraday_push,rvol_1030,dollar_vol_m,mins_to_high,vwap_dist,dow,spy_am
2025-10-13,CRML,14.98,20.138,0.3443,21303424,19.315,UNC,1,1,1,1,0,0,1,1,20.11,23.28,0.1576,12,1,0,MERGER_ACQ,0.1489,0.1701,0.6,429.0,35,0.0426,0,0.0003
2025-10-13,ELBM,1.65,5.015,2.0394,59914717,4.6153,UNC,1,1,1,1,0,0,1,1,5.02,7.02,0.3984,12,1,0,EARNINGS,1.0,0.5197,22.2,300.5,40,0.0866,0,0.0003
2025-10-13,GWH,4.16,6.77,0.6274,30146413,6.7132,CONT,1,1,1,1,0,0,1,0,6.77,9.05,0.3368,12,1,0,FDA_CLINICAL,0.3942,0.1672,1.0,204.1,30,0.0085,0,0.0003
2025-10-13,NAMM,3.16,4.2068,0.3313,8534500,4.2523,UNC,0,1,1,0,1,0,0,0,4.2,4.18,-0.0048,12,1,0,NO_NEWS_PRE1030,0.1962,0.1129,51.0,35.9,45,-0.0107,0,0.0003
2025-10-13,STI,5.49,11.14,1.0291,11724079,10.9189,UNC,1,0,0,0,0,1,0,1,11.09,21.5554,0.9437,12,1,0,FDA_CLINICAL,1.1111,-0.0388,61.1,130.6,0,0.0202,0,0.0003
2025-10-14,AQMS,9.91,17.85,0.8012,2915441,17.0434,CONT,1,1,0,1,0,1,0,0,17.775,29.82,0.6776,12,1,0,FDA_CLINICAL,0.7053,0.0562,1.0,52.0,10,0.0473,1,0.00397
2025-10-14,ATXS,8.47,11.83,0.3967,7829018,11.9008,EX,0,0,0,0,1,1,1,1,11.84,11.66,-0.0152,12,0,0,MERGER_ACQ,0.4085,-0.0084,16.9,92.6,0,-0.0059,1,0.00397
2025-10-14,EDHL,7.984,14.48,0.8136,2367284,15.4343,UNC,0,1,1,0,1,1,1,0,14.48,17.28,0.1934,12,1,0,EARNINGS,0.647,0.1011,134.5,34.3,25,-0.0618,1,0.00397
2025-10-14,GWAV,8.51,17.6,1.0682,7035460,20.281,EX,0,1,0,0,1,1,1,0,17.53,17.49,-0.0023,11,1,0,FDA_CLINICAL,1.0165,0.0256,21.5,123.8,20,-0.1322,1,0.00397
2025-10-14,NUAI,2.35,3.2,0.3617,24237256,3.0313,CONT,1,1,1,1,0,0,0,1,3.205,3.035,-0.053,12,1,0,NO_NEWS_PRE1030,0.0,0.3617,0.7,77.6,50,0.0557,1,0.00397
2025-10-14,NVA,6.832,10.71,0.5676,5951230,10.5827,UNC,1,1,0,1,0,1,1,0,10.75,14.37,0.3367,12,1,0,OTHER_NEWS,0.6876,-0.0711,4.9,63.7,0,0.012,1,0.00397
2025-10-14,SSKN,1.54,2.222,0.4429,30695568,2.3726,EX,0,0,0,0,1,1,1,0,2.23,2.2,-0.0135,12,0,0,FDA_CLINICAL,0.6753,-0.1388,194.6,68.2,5,-0.0635,1,0.00397
2025-10-14,TMQ,6.56,8.93,0.3613,37788085,8.2504,CONT,1,1,1,1,0,0,0,0,8.92,10.485,0.1754,12,1,0,OTHER_NEWS,0.2195,0.1162,1.0,337.4,55,0.0824,1,0.00397
2025-10-15,COOT,0.965,3.435,2.5596,40521824,3.9559,EX,0,0,0,0,1,1,1,0,3.435,2.68,-0.2198,12,1,0,EARNINGS,3.0311,-0.117,4.6,139.2,5,-0.1317,2,0.00418
2025-10-15,DFLI,15.3,25.1,0.6405,5688395,22.9877,CONT,1,1,1,1,0,0,0,0,25.15,19.65,-0.2187,12,1,0,FDA_CLINICAL,0.4248,0.1514,0.5,142.8,55,0.0919,2,0.00418
2025-10-15,FOSL,2.65,3.7035,0.3975,3641456,3.4266,CONT,1,1,1,1,0,0,1,0,3.7089,3.745,0.0097,12,1,0,OTHER_NEWS,0.0604,0.318,9.1,13.5,55,0.0808,2,0.00418
2025-10-15,GNPX,12.63,48.68,2.8543,6238790,35.0349,CONT,1,1,1,1,0,0,0,0,48.75,41.94,-0.1397,12,1,0,EARNINGS,0.8987,1.03,36.6,303.7,55,0.3895,2,0.00418
2025-10-15,IBG,16.1,21.6,0.3416,742996,22.8754,UNC,0,1,0,0,1,0,1,0,21.75,20.4,-0.0621,12,1,0,MERGER_ACQ,0.4255,-0.0588,10.8,16.0,35,-0.0558,2,0.00418
2025-10-15,IRBT,3.93,5.24,0.3333,4212283,4.8906,CONT,1,1,1,1,0,0,0,0,5.2401,5.375,0.0257,12,0,0,NO_NEWS_PRE1030,0.0534,0.2657,2.2,22.1,55,0.0714,2,0.00418
2025-10-15,OMER,4.1,9.959,1.429,27172724,10.504,EX,0,1,0,0,1,1,1,0,9.95,10.425,0.0477,12,1,0,MERGER_ACQ,1.8268,-0.1407,28.3,270.6,0,-0.0519,2,0.00418
2025-10-15,PFAI,1.91,3.0399,0.5916,5447947,3.4717,EX,0,0,0,0,1,1,1,0,3.03,4.56,0.505,12,1,0,FDA_CLINICAL,0.7958,-0.1137,26.2,16.6,20,-0.1244,2,0.00418
2025-10-15,RKDA,3.69,5.25,0.4228,2852624,5.2994,UNC,0,1,1,1,1,0,1,1,5.25,5.35,0.019,12,1,0,OTHER_NEWS,0.3984,0.0174,2.7,15.0,30,-0.0093,2,0.00418
2025-10-15,SEED,1.435,2.38,0.6585,6160117,2.234,CONT,1,1,0,1,0,0,0,0,2.38,1.98,-0.1681,12,1,0,CONTRACT_PARTNER,0.6376,0.0128,3.6,14.7,45,0.0654,2,0.00418
2025-10-15,SOGP,13.175,19.175,0.4554,610017,18.8511,CONT,1,1,1,1,0,0,1,0,19.25,19.275,0.0013,11,1,0,AI,0.1385,0.2783,5.3,11.7,35,0.0172,2,0.00418
2025-10-15,TRUE,1.48,2.35,0.5878,2728172,2.4233,EX,0,0,0,0,1,1,1,0,2.355,2.39,0.0149,12,0,0,MERGER_ACQ,0.6824,-0.0562,8.1,6.4,0,-0.0302,2,0.00418
2025-10-15,VERI,5.46,8.96,0.641,19712302,8.6275,CONT,1,1,1,1,0,0,1,0,8.955,8.365,-0.0659,12,1,0,EARNINGS,0.4515,0.1306,2.7,176.6,40,0.0385,2,0.00418
2025-10-16,CYCU,7.833,10.2,0.3022,1394239,10.2096,UNC,0,1,0,1,1,0,0,0,10.2,7.23,-0.2912,12,1,0,CONTRACT_PARTNER,0.2639,0.0303,3.5,14.2,50,-0.0009,3,0.00016
2025-10-16,MIRA,1.32,2.065,0.5644,27181886,2.2297,EX,0,0,0,0,1,1,1,1,2.0676,1.81,-0.1246,12,1,0,FDA_CLINICAL,0.7689,-0.1156,5.6,56.1,10,-0.0739,3,0.00016
2025-10-16,PRAX,57.35,189.4767,2.3039,3689735,178.8409,CONT,1,1,1,1,0,0,0,1,189.42,162.73,-0.1409,12,1,0,FDA_CLINICAL,1.7601,0.197,11.6,699.1,50,0.0595,3,0.00016
2025-10-16,RYOJ,2.17,4.1082,0.8932,5747134,4.354,UNC,0,1,1,0,1,1,1,1,4.09,4.8,0.1736,12,1,0,OTHER_NEWS,1.0691,-0.085,3.6,23.6,0,-0.0565,3,0.00016
2025-10-16,VIVK,59.02,85.8,0.4537,587975,104.8922,EX,0,0,0,0,1,1,1,0,85.88,58.18,-0.3225,12,1,0,EARNINGS,0.6232,-0.1044,2.9,50.4,0,-0.182,3,0.00016
2025-10-16,WHWK,2.1,3.12,0.4857,34420617,3.3278,UNC,0,1,1,0,1,0,0,0,3.1294,2.6,-0.1692,12,1,0,AI,0.6476,-0.0983,223.9,107.4,45,-0.0624,3,0.00016
2025-10-17,ACHV,3.08,4.095,0.3295,5920779,4.019,UNC,1,1,1,1,0,0,1,1,4.095,4.2,0.0256,12,1,0,FDA_CLINICAL,0.289,0.0315,5.4,24.2,40,0.0189,4,0.00423
2025-10-17,ARTV,2.77,5.315,0.9188,20132728,5.6485,UNC,0,1,1,0,1,1,1,0,5.318,6.01,0.1301,12,1,0,FDA_CLINICAL,1.0181,-0.0492,9.0,107.0,20,-0.059,4,0.00423
2025-10-17,ELBM,1.64,2.3003,0.4026,27686151,2.3575,UNC,0,1,1,0,1,1,1,0,2.31,2.215,-0.0411,12,1,0,NO_NEWS_PRE1030,0.6098,-0.1287,1.0,63.7,0,-0.0243,4,0.00423
2025-10-17,GWH,4.55,6.1998,0.3626,7644614,5.6089,CONT,1,1,1,1,0,0,0,0,6.1822,5.22,-0.1556,12,1,0,NO_NEWS_PRE1030,0.0703,0.2731,0.2,47.4,55,0.1054,4,0.00423
2025-10-17,KZR,4.17,6.0783,0.4576,1961772,6.0285,CONT,1,1,1,1,0,0,1,0,6.1,6.3642,0.0433,12,0,0,FDA_CLINICAL,0.3573,0.0739,8.8,11.9,45,0.0083,4,0.00423
2025-10-17,SGHT,3.45,4.5299,0.313,590838,4.3774,CONT,1,1,1,1,0,0,0,0,4.52,4.68,0.0354,12,1,0,OTHER_NEWS,0.1333,0.1585,6.2,2.7,50,0.0348,4,0.00423
2025-10-17,VHC,17.0,23.3318,0.3725,920957,25.772,EX,0,0,1,0,1,1,1,0,23.33,24.8,0.063,12,1,0,CONTRACT_PARTNER,0.28,0.0722,215.0,21.5,5,-0.0947,4,0.00423
2025-10-17,XRTX,4.25,6.054,0.4245,4505179,5.9961,CONT,1,1,1,1,0,0,1,0,6.05,5.35,-0.1157,12,1,0,MERGER_ACQ,0.3765,0.0349,307.8,27.3,35,0.0097,4,0.00423
2025-10-20,ANRO,6.08,11.0116,0.8111,9856139,10.2707,CONT,1,1,1,1,0,0,0,0,11.005,11.07,0.0059,12,1,0,FDA_CLINICAL,0.1102,0.6313,17.7,108.5,50,0.0721,0,0.00444
2025-10-20,CELC,51.96,75.9201,0.4611,2124736,78.3065,EX,0,0,0,0,1,1,1,0,75.92,70.54,-0.0709,12,1,0,FDA_CLINICAL,0.5244,-0.0415,1.8,161.3,0,-0.0305,0,0.00444
2025-10-20,GSIT,5.08,14.35,1.8248,27014597,11.5691,CONT,1,1,1,1,0,0,1,0,14.3684,12.985,-0.0963,11,1,0,EARNINGS,0.4764,0.9133,77.7,387.7,35,0.2404,0,0.00444
2025-10-20,RAPT,29.34,40.2165,0.3707,1308509,35.3709,UNC,1,1,0,1,0,1,1,0,39.955,33.65,-0.1578,9,0,0,FDA_CLINICAL,0.44,-0.0481,5.7,52.6,0,0.137,0,0.00444
2025-10-20,REPL,4.5,8.705,0.9344,20796775,9.1678,EX,0,0,0,0,1,1,1,0,8.705,8.94,0.027,12,1,0,FDA_CLINICAL,1.04,-0.0517,7.1,181.0,5,-0.0505,0,0.00444
2025-10-21,ATMV,8.32,13.1,0.5745,708337,13.8693,EX,0,0,0,0,1,1,1,0,13.1999,13.5,0.0227,11,0,0,OTHER_NEWS,0.5589,0.01,8.6,9.3,10,-0.0555,1,-0.00128
2025-10-21,NERV,2.66,9.0768,2.4123,59728214,9.7444,UNC,0,1,1,0,1,1,1,1,9.09,6.41,-0.2948,12,1,0,FDA_CLINICAL,1.5338,0.3467,43.4,542.1,20,-0.0685,1,-0.00128
2025-10-21,RYOJ,3.8,5.63,0.4816,1993916,5.3168,CONT,1,1,1,1,0,0,0,0,5.63,9.45,0.6785,12,1,0,OTHER_NEWS,0.2815,0.1561,0.4,11.2,55,0.0589,1,-0.00128
2025-10-21,YDKG,4.43,6.0,0.3544,1460578,5.9253,UNC,1,1,0,1,0,1,1,1,5.99,5.67,-0.0534,12,1,0,NO_NEWS_PRE1030,0.3431,0.0084,2.2,8.8,5,0.0126,1,-0.00128
2025-10-22,AIRE,18.19,24.5,0.3469,3281561,28.8774,EX,0,0,1,0,1,1,1,0,24.25,18.0,-0.2577,12,1,0,OTHER_NEWS,0.5256,-0.1171,4.0,80.4,5,-0.1516,2,-0.00379
2025-10-22,BENF,3.896,9.279,1.3817,12664415,8.8651,UNC,1,1,1,1,0,1,1,0,9.24,11.92,0.29,12,1,0,EARNINGS,0.7364,0.3716,47.6,117.5,25,0.0467,2,-0.00379
2025-10-22,BNBX,3.42,4.77,0.3947,18210088,5.3842,UNC,0,1,1,0,1,1,1,0,4.74,4.9,0.0338,12,1,0,OFFERING,0.4649,-0.0479,140.1,86.9,0,-0.1141,2,-0.00379
2025-10-22,BYND,3.62,7.46,1.0608,407770144,6.2174,CONT,1,1,1,1,0,0,0,0,7.4725,3.58,-0.5209,12,1,0,EARNINGS,0.7044,0.2091,1.0,3042.0,55,0.1999,2,-0.00379
2025-10-22,NDLS,5.759,8.541,0.4831,805646,7.868,CONT,1,1,1,1,0,0,1,0,8.503,7.71,-0.0933,12,1,0,NO_NEWS_PRE1030,-0.0052,0.4908,45.6,6.9,40,0.0855,2,-0.00379
2025-10-22,SBEV,1.89,2.535,0.3413,8005956,2.6298,UNC,0,1,1,0,1,1,1,1,2.54,2.64,0.0394,12,1,0,OTHER_NEWS,0.2804,0.0475,6.3,20.3,5,-0.036,2,-0.00379
2025-10-23,BIOA,6.05,8.14,0.3455,2565987,8.1677,UNC,0,1,1,0,1,0,1,1,8.12,7.9429,-0.0218,12,1,0,OTHER_NEWS,0.3223,0.0175,5.8,20.9,30,-0.0034,3,0.00196
2025-10-23,QBTX,54.63,76.9041,0.4077,722956,74.2874,CONT,1,1,0,1,0,0,1,0,76.9,69.73,-0.0932,12,1,0,NO_NEWS_PRE1030,0.4011,0.0048,0.8,55.6,30,0.0352,3,0.00196
2025-10-23,SGBX,2.28,3.2,0.4035,10760713,3.2773,EX,0,1,0,0,1,1,1,0,3.19,2.965,-0.0705,12,0,0,FDA_CLINICAL,0.3421,0.0458,0.9,34.4,10,-0.0236,3,0.00196
2025-10-23,VTYX,3.86,7.15,0.8523,27605274,7.3522,EX,0,0,0,0,1,1,1,0,7.155,6.6,-0.0776,12,0,0,FDA_CLINICAL,0.943,-0.0467,8.2,197.4,0,-0.0275,3,0.00196
2025-10-24,GNTA,3.23,6.75,1.0898,4807672,8.1577,EX,0,0,0,0,1,1,1,0,6.75,6.21,-0.08,12,1,0,FDA_CLINICAL,2.0867,-0.323,324.9,32.5,0,-0.1726,4,0.00047
2025-10-24,INBX,28.36,47.4,0.6714,1584945,49.429,EX,0,0,0,0,1,1,1,0,47.41,57.2926,0.2084,12,1,0,OTHER_NEWS,0.7324,-0.0352,4.9,75.1,0,-0.041,4,0.00047
2025-10-24,NEUP,4.05,6.61,0.6321,38498897,7.1336,UNC,0,1,1,0,1,1,1,0,6.62,6.3,-0.0483,12,1,0,EARNINGS,0.5556,0.0492,78.1,254.5,25,-0.0734,4,0.00047
2025-10-24,WGRX,20.15,62.0,2.0769,3641294,56.851,CONT,1,1,1,1,0,0,1,0,62.0,57.0,-0.0806,12,1,0,EARNINGS,1.2015,0.3977,32.2,225.8,30,0.0906,4,0.00047
2025-10-27,ASST,22.0,32.2,0.4636,12472535,30.1171,CONT,1,1,1,1,0,0,1,0,32.4,32.8,0.0123,12,1,0,FDA_CLINICAL,0.3091,0.1181,3.9,401.6,50,0.0692,0,0.00044
2025-10-27,BBAR,10.11,14.225,0.407,2126316,14.3396,EX,0,0,1,0,1,1,1,0,14.2001,14.245,0.0032,12,1,0,FDA_CLINICAL,0.4382,-0.0217,1.7,30.2,10,-0.008,0,0.00044
2025-10-27,BKYI,7.701,15.3,0.9868,4870769,17.2575,EX,0,0,0,0,1,1,1,0,15.3,10.7,-0.3007,12,0,0,FDA_CLINICAL,1.4672,-0.1947,426.1,74.5,0,-0.1134,0,0.00044
2025-10-27,BMA,57.48,77.785,0.3533,1266122,78.4391,EX,0,0,1,0,1,1,1,1,77.78,79.27,0.0192,12,1,0,OTHER_NEWS,0.3895,-0.0261,1.6,98.5,10,-0.0083,0,0.00044
2025-10-27,CEPU,9.45,12.64,0.3376,640499,12.8169,UNC,0,1,1,0,1,1,1,1,12.66,13.17,0.0403,12,1,0,FDA_CLINICAL,0.3169,0.0157,1.1,8.1,5,-0.0138,0,0.00044
2025-10-27,CLIK,6.21,9.58,0.5427,1306960,9.6854,EX,0,1,0,0,1,1,1,0,9.5799,10.46,0.0919,12,1,0,FDA_CLINICAL,0.7214,-0.1038,3.9,12.5,0,-0.0109,0,0.00044
2025-10-27,CODX,10.52,23.1,1.1958,9005242,22.9221,UNC,1,1,1,1,0,0,1,1,23.1,37.46,0.6216,12,1,0,MERGER_ACQ,0.6939,0.2963,300.9,208.0,35,0.0078,0,0.00044
2025-10-27,DYN,17.12,24.2401,0.4159,4168957,24.1906,CONT,1,1,1,1,0,0,1,0,24.24,24.17,-0.0029,12,1,0,FDA_CLINICAL,0.3668,0.0359,2.0,101.1,35,0.002,0,0.00044
2025-10-27,DZZ,3.6,8.9584,1.4884,1038419,6.8666,CONT,1,1,1,1,0,0,0,0,8.95,8.39,-0.0626,12,1,0,NO_NEWS_PRE1030,0.3694,0.8171,5.3,9.3,55,0.3046,0,0.00044
2025-10-27,GGAL,35.43,48.89,0.3799,6730521,49.4146,EX,0,0,1,0,1,1,1,1,48.85,49.17,0.0066,12,1,0,FDA_CLINICAL,0.4001,-0.0144,2.0,329.1,10,-0.0106,0,0.00044
2025-10-27,KITT,14.08,18.8,0.3352,5601991,23.4702,EX,0,0,0,0,1,1,1,0,18.8,16.04,-0.1468,12,1,0,MERGER_ACQ,0.7905,-0.2543,62.2,105.3,10,-0.199,0,0.00044
2025-10-27,QCML,21.41,29.6,0.3825,1894823,27.3484,CONT,1,1,1,1,0,0,0,1,29.5473,26.16,-0.1146,12,1,0,NO_NEWS_PRE1030,0.004,0.3771,11.8,56.1,50,0.0823,0,0.00044
2025-10-27,RNA,49.15,70.125,0.4268,18134012,70.1437,EX,0,0,0,0,1,1,1,0,70.125,69.98,-0.0021,12,1,0,FDA_CLINICAL,0.4306,-0.0027,12.1,1271.6,0,-0.0003,0,0.00044
2025-10-27,SOHO,0.8903,2.14,1.4037,1830855,2.1357,CONT,1,1,1,1,0,0,1,0,2.15,2.14,-0.0047,12,0,0,FDA_CLINICAL,1.3925,0.0047,20.4,3.9,5,0.002,0,0.00044
2025-10-27,SUPV,6.73,10.04,0.4918,5949588,9.8731,UNC,1,1,1,1,0,1,1,1,10.04,9.93,-0.011,12,1,0,OTHER_NEWS,0.3626,0.0949,1.8,59.7,10,0.0169,0,0.00044
2025-10-27,TEO,7.92,10.375,0.31,740847,10.1169,CONT,1,1,1,1,0,0,1,0,10.44,10.92,0.046,12,1,0,FDA_CLINICAL,0.2475,0.0501,2.6,7.7,55,0.0255,0,0.00044
2025-10-27,TGL,14.44,21.59,0.4952,899069,21.2629,UNC,1,1,1,1,0,0,1,1,21.47,16.54,-0.2296,12,1,0,OTHER_NEWS,0.4474,0.033,10.4,19.4,40,0.0154,0,0.00044
2025-10-27,TGS,22.48,29.815,0.3263,1077028,30.6984,EX,0,1,0,0,1,1,1,0,29.84,30.87,0.0345,12,1,0,FDA_CLINICAL,0.2843,0.0327,2.2,32.1,10,-0.0288,0,0.00044
2025-10-28,FRGT,30.75,43.47,0.4137,1054467,47.0119,EX,0,0,0,0,1,1,1,0,43.25,35.0,-0.1908,12,1,0,FDA_CLINICAL,0.4634,-0.034,7.7,45.8,5,-0.0753,1,-0.00137
2025-10-28,LUNG,1.56,2.17,0.391,19999500,2.1547,UNC,1,1,1,1,0,1,1,0,2.1672,1.9899,-0.0818,12,1,0,FDA_CLINICAL,0.1987,0.1604,14.6,43.4,5,0.0071,1,-0.00137
2025-10-28,XHLD,4.197,12.18,1.9021,20736722,10.6937,CONT,1,1,1,1,0,0,1,0,12.18,6.545,-0.4626,12,1,0,FDA_CLINICAL,0.7253,0.6821,96.4,252.6,45,0.139,1,-0.00137
2025-10-29,ERNA,31.25,60.5,0.936,3033959,53.3712,CONT,1,1,1,1,0,0,0,1,60.38,44.63,-0.2608,12,1,0,FDA_CLINICAL,0.736,0.1152,3551.8,183.6,55,0.1336,2,0.00038
2025-10-29,MSAI,33.84,48.6,0.4362,1016362,50.1234,CONT,0,1,1,1,1,0,0,0,48.8,40.4,-0.1721,12,1,0,NO_NEWS_PRE1030,0.2411,0.1571,2.6,49.4,50,-0.0304,2,0.00038
2025-10-29,PPBT,5.83,9.927,0.7027,14034704,11.7249,EX,0,0,0,0,1,1,1,0,9.927,10.7,0.0779,12,1,0,EARNINGS,0.8353,-0.0722,829.6,139.3,25,-0.1533,2,0.00038
2025-10-29,PUMP,7.3,9.6,0.3151,4382487,9.3924,UNC,1,1,1,1,0,1,1,0,9.6,11.13,0.1594,12,1,0,EARNINGS,0.2329,0.0667,1.6,42.1,20,0.0221,2,0.00038
2025-10-30,CMBM,2.95,6.005,1.0356,69129112,5.9663,CONT,1,1,1,1,0,0,0,0,6.005,3.72,-0.3805,12,0,0,EARNINGS,0.8847,0.08,1.2,415.1,50,0.0065,3,-0.00063
2025-10-30,CVU,2.36,3.6508,0.5469,51749052,3.9879,EX,0,0,1,0,1,1,1,0,3.6506,2.77,-0.2412,12,1,0,EARNINGS,0.5507,-0.0024,836.7,188.9,15,-0.0845,3,-0.00063
2025-10-30,EBS,9.4,12.2895,0.3074,2988482,12.1705,CONT,1,1,1,1,0,0,1,0,12.29,12.86,0.0464,12,1,0,EARNINGS,0.1553,0.1316,3.8,36.7,50,0.0098,3,-0.00063
2025-10-30,HBIO,4.465,6.596,0.4773,4892166,6.426,UNC,1,1,0,1,0,0,1,1,6.6,6.2,-0.0606,12,1,0,OTHER_NEWS,0.2838,0.1507,61.3,32.3,30,0.0265,3,-0.00063
2025-10-30,INTS,6.673,19.12,1.8653,9634597,19.3162,UNC,0,1,1,1,1,0,1,0,19.12,33.25,0.739,12,1,0,FDA_CLINICAL,1.8967,-0.0109,82.8,184.2,40,-0.0102,3,-0.00063
2025-10-31,EPWK,2.648,4.948,0.8686,9813278,5.7276,UNC,0,1,1,0,1,1,1,0,4.948,3.372,-0.3185,12,0,0,EARNINGS,0.935,-0.0343,13.2,48.6,5,-0.1361,4,-0.00261
2025-10-31,HKD,1.69,5.2099,2.0828,114702646,3.6959,CONT,1,1,1,1,0,0,0,0,5.2,2.95,-0.4327,12,1,0,EARNINGS,0.6509,0.8673,547.3,597.6,55,0.4096,4,-0.00261
2025-10-31,MSAI,52.8,79.6,0.5076,1257578,80.0366,UNC,0,1,1,1,1,1,1,0,79.83,62.0,-0.2233,12,1,0,OTHER_NEWS,0.3523,0.1148,1.4,100.1,25,-0.0055,4,-0.00261
2025-10-31,RDTL,39.6,52.58,0.3278,1463844,51.0168,UNC,1,1,1,1,0,1,1,0,52.52,45.17,-0.1399,12,1,0,NO_NEWS_PRE1030,0.2427,0.0685,2.3,77.0,0,0.0306,4,-0.00261
2025-10-31,TGE,1.68,2.35,0.3988,966657,2.2324,CONT,1,1,1,1,0,0,0,0,2.36,0.8061,-0.6584,12,1,0,NO_NEWS_PRE1030,0.0655,0.3128,9.0,2.3,50,0.0527,4,-0.00261
2025-11-03,PHIO,2.05,3.075,0.5,41818726,3.5379,EX,0,0,0,0,1,1,1,0,3.08,1.85,-0.3994,12,1,0,FDA_CLINICAL,0.6976,-0.1164,809.2,128.6,15,-0.1308,0,-0.00758
2025-11-03,TERN,8.26,15.0,0.816,13775886,14.6912,UNC,1,1,1,1,0,1,1,1,14.99,14.03,-0.064,12,0,0,OTHER_NEWS,0.6998,0.0684,6.3,206.6,20,0.021,0,-0.00758
2025-11-04,DENN,4.11,6.18,0.5036,8211419,6.1651,CONT,1,1,1,1,0,0,1,0,6.18,6.175,-0.0008,12,0,0,MERGER_ACQ,0.5,0.0024,6.3,50.7,40,0.0024,1,0.00475
2025-11-04,EVOK,4.59,10.7421,1.3403,702230,10.721,CONT,1,1,1,1,0,0,1,0,10.74,10.66,-0.0074,12,0,0,MERGER_ACQ,1.3312,0.0039,28.9,7.5,25,0.002,1,0.00475
2025-11-04,HTZ,4.94,6.835,0.3836,39773705,6.4537,CONT,1,1,1,1,0,0,0,0,6.835,6.73,-0.0154,12,1,0,EARNINGS,0.1619,0.1908,3.9,271.9,45,0.0591,1,0.00475
2025-11-04,PTLE,14.89,27.33,0.8355,1907086,31.632,EX,0,0,0,0,1,1,1,0,27.44,22.66,-0.1742,12,1,0,EARNINGS,1.0806,-0.1178,52.0,52.1,0,-0.136,1,0.00475
2025-11-04,TCMD,15.77,22.89,0.4515,1379510,22.8708,UNC,1,1,1,1,0,1,1,0,22.9278,22.18,-0.0326,12,1,0,FDA_CLINICAL,0.3507,0.0746,5.7,31.6,10,0.0008,1,0.00475
2025-11-04,TERN,14.03,18.255,0.3011,6367149,17.681,UNC,1,1,1,1,0,1,1,0,18.2713,17.42,-0.0466,12,0,1,ANALYST,0.1048,0.1777,1.2,116.2,15,0.0325,1,0.00475
2025-11-05,APPS,5.92,8.1682,0.3798,15529886,7.8224,CONT,1,1,1,1,0,0,1,0,8.1695,7.28,-0.1089,12,1,0,EARNINGS,0.3471,0.0242,7.8,126.9,45,0.0442,2,0.00364
2025-11-05,BW,3.74,5.01,0.3396,12501738,5.1948,UNC,0,1,1,0,1,1,1,0,5.0079,4.8,-0.0415,12,1,0,FDA_CLINICAL,0.2821,0.0448,6.8,62.6,15,-0.0356,2,0.00364
2025-11-05,CHR,20.4,31.31,0.5348,1543369,32.6102,EX,0,1,0,0,1,1,1,0,31.31,11.09,-0.6458,12,1,0,MERGER_ACQ,0.926,-0.2031,9.8,48.3,0,-0.0399,2,0.00364
2025-11-05,EVC,1.98,2.685,0.3561,1185833,2.5806,CONT,1,1,1,1,0,0,0,0,2.6877,2.85,0.0604,12,1,0,EARNINGS,0.2677,0.0697,5.4,3.2,30,0.0405,2,0.00364
2025-11-05,RIGL,28.38,38.39,0.3527,1124673,37.6149,CONT,1,1,1,1,0,0,1,0,38.535,37.8691,-0.0173,12,1,0,EARNINGS,0.2287,0.1009,2.3,43.2,30,0.0206,2,0.00364
2025-11-05,SLDP,5.615,8.345,0.4862,38324145,7.838,CONT,1,1,1,1,0,0,0,1,8.3453,8.505,0.0191,12,1,0,EARNINGS,0.1113,0.3373,3.2,319.8,55,0.0647,2,0.00364
2025-11-06,BIYA,6.897,11.5,0.6674,5918317,13.756,EX,0,0,1,0,1,1,1,0,11.52,11.91,0.0339,12,1,0,FDA_CLINICAL,0.9429,-0.1418,21.4,68.1,15,-0.164,3,-0.00285
2025-11-06,FRGE,26.12,43.9601,0.683,1240006,43.8146,CONT,1,1,1,1,0,0,1,0,43.96,44.06,0.0023,12,0,0,MERGER_ACQ,0.673,0.006,4.8,54.5,50,0.0033,3,-0.00285
2025-11-06,GDEN,21.23,29.21,0.3759,910597,29.6989,EX,0,0,0,0,1,1,1,0,29.21,28.57,-0.0219,12,0,0,MERGER_ACQ,0.4027,-0.0191,3.7,26.6,5,-0.0165,3,-0.00285
2025-11-06,STGW,4.81,6.3099,0.3118,20055901,6.5248,EX,0,1,0,0,1,0,1,1,6.305,5.62,-0.1086,12,1,0,EARNINGS,0.3898,-0.0561,16.5,126.6,40,-0.0329,3,-0.00285
2025-11-06,WORX,4.335,9.548,1.2025,16680725,8.0578,CONT,1,1,1,1,0,0,0,0,9.569,5.945,-0.3787,12,0,0,OTHER_NEWS,0.1776,0.8703,129.5,159.3,55,0.1849,3,-0.00285
2025-11-06,YGMZ,1.992,2.76,0.3855,3309400,2.9109,EX,0,1,0,0,1,1,1,0,2.752,2.939,0.068,12,0,0,FDA_CLINICAL,0.49,-0.0701,4.1,9.1,5,-0.0518,3,-0.00285
2025-11-07,BKYI,6.347,11.65,0.8355,16056172,10.9386,CONT,1,1,1,1,0,0,1,0,11.7,9.7,-0.1709,12,0,0,OTHER_NEWS,0.4821,0.2384,5.7,187.1,45,0.065,4,-0.00296
