pair,entry_date,exit_date,direction,entry,exit,pnl_pct,risk_pct,risk_adjusted_pnl_pct,hold_days,exit_reason,units
GBPUSD=X,2022-05-03 00:00:00,2022-05-09 00:00:00,-1,1.2501094341278076,1.2326656579971313,0.013528135241978873,0.007969,0.00010780570974332965,5,reversal,1
GBPUSD=X,2022-05-10 00:00:00,2022-05-30 00:00:00,1,1.2334866523742676,1.262833595275879,0.02333791569002264,0.007969,0.00018597985013379042,15,time,1
GBPUSD=X,2022-06-03 00:00:00,2022-06-17 00:00:00,-1,1.2577824592590332,1.2354830503463745,0.017278810377406424,0.007969,0.0001376948398975518,11,reversal,1
GBPUSD=X,2022-06-20 00:00:00,2022-07-05 00:00:00,1,1.2228227853775024,1.211445689201355,-0.009970053967581532,0.007969,-7.945136006765723e-05,12,reversal,1
GBPUSD=X,2022-07-06 00:00:00,2022-07-28 00:00:00,-1,1.1949572563171387,1.2163082361221313,-0.01833655974326924,0.007969,-0.00014612404459411258,17,trailing_stop,1
GBPUSD=X,2022-08-02 00:00:00,2022-08-05 00:00:00,-1,1.2259559631347656,1.215849757194519,0.00808573396011117,0.007969,6.443521392812592e-05,4,reversal,1
GBPUSD=X,2022-08-08 00:00:00,2022-08-22 00:00:00,1,1.20638906955719,1.1818095445632935,-0.021267246349394555,0.007969,-0.0001694786861583252,11,trailing_stop,1
GBPUSD=X,2022-09-02 00:00:00,2022-09-05 00:00:00,-1,1.1547343730926514,1.1474601030349731,0.0061050309476585116,0.007969,4.865099162189068e-05,2,reversal,1
GBPUSD=X,2022-09-06 00:00:00,2022-09-21 00:00:00,1,1.1568851470947266,1.138057827949524,-0.017322351337479783,0.007969,-0.0001380418178083764,12,trailing_stop,1
GBPUSD=X,2022-09-26 00:00:00,2022-10-03 00:00:00,1,1.07991361618042,1.114057183265686,0.03109328860475925,0.007969,0.00024778241689132647,6,reversal,1
GBPUSD=X,2022-10-04 00:00:00,2022-10-04 00:00:00,-1,1.1339668035507202,1.1334141492843628,0.0002778120357327324,0.007969,2.213884112754145e-06,1,reversal,1
GBPUSD=X,2022-10-05 00:00:00,2022-10-14 00:00:00,1,1.1450556516647339,1.1303905248641968,-0.013400054257657756,0.007969,-0.00010678503237927466,8,time,1
GBPUSD=X,2022-11-02 00:00:00,2022-11-04 00:00:00,-1,1.1492139101028442,1.1171187162399292,0.027790174151532565,0.007969,0.00022145989781356302,3,reversal,1
GBPUSD=X,2022-11-07 00:00:00,2022-12-02 00:00:00,1,1.1337867975234985,1.2259259223937988,0.07958299503784227,0.007969,0.0006341968874565651,20,time,1
GBPUSD=X,2022-12-06 00:00:00,2022-12-22 00:00:00,1,1.2193634510040283,1.2077397108078003,-0.010765794129288124,0.007969,-8.579261341629707e-05,13,trailing_stop,1
GBPUSD=X,2023-01-03 00:00:00,2023-01-04 00:00:00,-1,1.2064036130905151,1.1969740390777588,0.007619211960016985,0.007969,6.0717500109375355e-05,2,reversal,1
GBPUSD=X,2023-01-05 00:00:00,2023-01-25 00:00:00,1,1.205269455909729,1.232923984527588,0.02174863042272173,0.007969,0.00017331483583866948,15,time,1
GBPUSD=X,2023-05-03 00:00:00,2023-05-09 00:00:00,1,1.247972011566162,1.2612725496292114,0.010103454612386247,0.007969,8.051442980610601e-05,5,time,1
GBPUSD=X,2023-05-15 00:00:00,2023-05-26 00:00:00,1,1.2453765869140625,1.2318304777145386,-0.011713996941494742,0.007969,-9.334884162677161e-05,10,trailing_stop,1
GBPUSD=X,2023-06-05 00:00:00,2023-06-09 00:00:00,1,1.242992639541626,1.2559500932693481,0.009913575935313614,0.007969,7.900128662851419e-05,5,time,1
GBPUSD=X,2023-06-26 00:00:00,2023-07-14 00:00:00,1,1.2732527256011963,1.3128528594970703,0.03021505232577527,0.007969,0.00024078375198410314,15,time,1
GBPUSD=X,2023-08-03 00:00:00,2023-08-09 00:00:00,1,1.2717629671096802,1.2741613388061523,0.0014757577454879863,0.007969,1.1760313473793763e-05,5,time,1
GBPUSD=X,2023-08-25 00:00:00,2023-09-04 00:00:00,-1,1.2593348026275635,1.2591445446014404,-0.00022001446978403438,0.007969,-1.75329530970897e-06,7,reversal,1
GBPUSD=X,2023-09-05 00:00:00,2023-09-07 00:00:00,1,1.26262629032135,1.2498750686645508,-0.010374582669313057,0.007969,-8.267504929175575e-05,3,reversal,1
GBPUSD=X,2023-09-08 00:00:00,2023-09-28 00:00:00,-1,1.247551679611206,1.2135332822799683,0.026633348476803154,0.007969,0.00021224115401164434,15,time,1
GBPUSD=X,2023-10-03 00:00:00,2023-10-09 00:00:00,-1,1.2088828086853027,1.222090482711792,-0.011260547903016206,0.007969,-8.973530623913615e-05,5,time,1
GBPUSD=X,2023-11-03 00:00:00,2023-11-09 00:00:00,1,1.2190959453582764,1.2285012006759644,0.007298264627437597,0.007969,5.815987081605021e-05,5,time,1
GBPUSD=X,2023-12-05 00:00:00,2023-12-11 00:00:00,1,1.2634079456329346,1.2554770708084106,-0.006687619331610455,0.007969,-5.329363845360372e-05,5,time,1
GBPUSD=X,2024-01-03 00:00:00,2024-01-09 00:00:00,-1,1.262371301651001,1.274518609046936,-0.009949850117386895,0.007969,-7.929035558545618e-05,5,time,1
GBPUSD=X,2024-02-05 00:00:00,2024-02-09 00:00:00,1,1.2616863250732422,1.2620525360107422,-0.000120062614125626,0.007969,-9.567789719671136e-07,5,time,1
GBPUSD=X,2024-03-05 00:00:00,2024-03-11 00:00:00,1,1.2690355777740479,1.2855123281478882,0.012574428431603068,0.007969,0.00010020562017144486,5,time,1
GBPUSD=X,2024-04-03 00:00:00,2024-04-09 00:00:00,1,1.2576559782028198,1.2658709287643433,0.0061223812174096715,0.007969,4.8789255921537675e-05,5,time,1
GBPUSD=X,2024-05-03 00:00:00,2024-05-09 00:00:00,1,1.2539970874786377,1.2493284940719604,-0.004132113009809547,0.007969,-3.292880857517228e-05,5,time,1
GBPUSD=X,2024-06-04 00:00:00,2024-06-10 00:00:00,1,1.2810165882110596,1.2729448080062866,-0.006706535803200353,0.007969,-5.344438381570362e-05,5,time,1
GBPUSD=X,2024-07-03 00:00:00,2024-07-09 00:00:00,1,1.2688101530075073,1.2815583944320679,0.009640284573051173,0.007969,7.68234277626448e-05,5,time,1
GBPUSD=X,2024-09-03 00:00:00,2024-09-20 00:00:00,1,1.3141123056411743,1.328179955482483,0.009813355254380166,0.007969,7.820262802215554e-05,14,time,1
GBPUSD=X,2024-11-11 00:00:00,2024-11-29 00:00:00,-1,1.2915725708007812,1.2696800231933594,0.016203878517914185,0.007969,0.00012912870790925815,15,time,1
GBPUSD=X,2024-12-03 00:00:00,2024-12-09 00:00:00,-1,1.265806794166565,1.2749296426773071,-0.007572973701042487,0.007969,-6.034902742360758e-05,5,time,1
USDJPY=X,2015-01-02 00:00:00,2015-01-07 00:00:00,1,119.88999938964844,118.6729965209961,-0.010369510593432385,0.0075,-7.777132945074289e-05,4,trailing_stop,1
USDJPY=X,2015-02-03 00:00:00,2015-02-16 00:00:00,1,117.60199737548828,118.56999969482422,0.007716721384248228,0.0075,5.787541038186171e-05,10,trailing_stop,1
USDJPY=X,2015-03-03 00:00:00,2015-03-10 00:00:00,1,120.197998046875,121.40799713134766,0.009730870470509483,0.0075,7.298152852882112e-05,6,reversal,1
USDJPY=X,2015-03-11 00:00:00,2015-03-31 00:00:00,-1,121.05999755859375,120.01300048828125,0.007998026792598256,0.0075,5.9985200944486916e-05,15,time,1
USDJPY=X,2015-04-02 00:00:00,2015-04-16 00:00:00,1,119.57599639892578,119.14299774169922,-0.004155047468641861,0.0075,-3.1162856014813955e-05,11,trailing_stop,1
USDJPY=X,2015-05-04 00:00:00,2015-06-11 00:00:00,1,120.13200378417969,122.86599731445312,0.02152171387762633,0.0075,0.00016141285408219748,29,trailing_stop,1
USDJPY=X,2015-07-02 00:00:00,2015-07-09 00:00:00,1,123.31800079345703,120.86199951171875,-0.0202449146478443,0.0075,-0.00015183685985883222,6,stop,1
USDJPY=X,2015-08-04 00:00:00,2015-08-20 00:00:00,1,123.94300079345703,123.89700317382812,-0.00095918301505583,0.0075,-7.193872612918725e-06,13,trailing_stop,1
USDJPY=X,2015-12-02 00:00:00,2015-12-10 00:00:00,1,122.91000366210938,121.69999694824219,-0.010175622634467548,0.0075,-7.631716975850662e-05,7,stop,1
USDJPY=X,2016-01-04 00:00:00,2016-01-04 00:00:00,1,120.31700134277344,120.31099700927734,-0.00017356783780031487,0.0075,-1.3017587835023615e-06,1,reversal,1
USDJPY=X,2016-01-05 00:00:00,2016-01-11 00:00:00,-1,119.4739990234375,117.08000183105469,0.01970888806129903,0.0075,0.00014781666045974272,5,time,1
USDJPY=X,2016-02-02 00:00:00,2016-02-02 00:00:00,1,120.85399627685547,120.83999633789062,-0.00023686667407927644,0.0075,-1.7765000555945732e-06,1,reversal,1
USDJPY=X,2016-02-03 00:00:00,2016-02-09 00:00:00,-1,119.8499984741211,115.66799926757812,0.03454966500970517,0.0075,0.00025912248757278876,5,time,1
USDJPY=X,2016-03-03 00:00:00,2016-03-09 00:00:00,-1,113.49099731445312,112.66000366210938,0.0069700149194926895,0.0075,5.227511189619517e-05,5,time,1
USDJPY=X,2016-03-11 00:00:00,2016-03-25 00:00:00,-1,112.83899688720703,112.83000183105469,-0.0005535439822469183,0.0075,-4.151579866851887e-06,11,trailing_stop,1
USDJPY=X,2016-04-05 00:00:00,2016-04-07 00:00:00,1,111.24400329589844,109.6989974975586,-0.014055320694417225,0.0075,-0.00010541490520812919,3,trailing_stop,1
USDJPY=X,2016-05-03 00:00:00,2016-05-09 00:00:00,-1,106.40299987792969,107.36000061035156,-0.009361558828480497,0.0075,-7.021169121360372e-05,5,time,1
USDJPY=X,2016-06-03 00:00:00,2016-06-09 00:00:00,-1,108.91899871826172,106.77999877929688,0.019268067188743788,0.0075,0.0001445105039155784,5,time,1
USDJPY=X,2016-07-05 00:00:00,2016-07-14 00:00:00,1,102.5199966430664,104.07599639892578,0.014873197327104602,0.0075,0.0001115489799532845,8,time,1
USDJPY=X,2016-08-03 00:00:00,2016-08-09 00:00:00,-1,101.0780029296875,102.28800201416016,-0.012351475166297662,0.0075,-9.263606374723247e-05,5,time,1
USDJPY=X,2016-09-05 00:00:00,2016-09-09 00:00:00,-1,103.95800018310547,102.30599975585938,0.015512095895169208,0.0075,0.00011634071921376905,5,time,1
USDJPY=X,2016-10-04 00:00:00,2016-11-02 00:00:00,1,101.83599853515625,104.09200286865234,0.02149120274250278,0.0075,0.00016118402056877084,22,trailing_stop,1
USDJPY=X,2016-12-02 00:00:00,2016-12-02 00:00:00,1,113.9020004272461,113.90899658203125,-5.9302242673748944e-05,0.0075,-4.4476682005311705e-07,1,reversal,1
USDJPY=X,2016-12-05 00:00:00,2016-12-09 00:00:00,-1,113.5250015258789,114.07499694824219,-0.005239154930089019,0.0075,-3.929366197566764e-05,5,time,1
USDJPY=X,2017-01-03 00:00:00,2017-01-03 00:00:00,1,117.48799896240234,117.49500274658203,-5.786963054083062e-05,0.0075,-4.3402222905622965e-07,1,reversal,1
USDJPY=X,2017-01-04 00:00:00,2017-01-09 00:00:00,-1,117.6780014038086,117.1500015258789,0.0042195027684792386,0.0075,3.1646270763594286e-05,4,trailing_stop,1
USDJPY=X,2017-02-03 00:00:00,2017-02-09 00:00:00,-1,112.77899932861328,111.9520034790039,0.006915873192852482,0.0075,5.186904894639361e-05,5,time,1
USDJPY=X,2017-03-02 00:00:00,2017-03-02 00:00:00,1,114.09700012207031,114.12100219726562,9.661677852915271e-05,0.0075,7.246258389686453e-07,1,reversal,1
USDJPY=X,2017-03-03 00:00:00,2017-03-09 00:00:00,-1,114.322998046875,114.41100311279297,-0.0012110583237972612,0.0075,-9.082937428479458e-06,5,time,1
USDJPY=X,2017-03-13 00:00:00,2017-03-31 00:00:00,-1,114.7750015258789,111.7760009765625,0.02501769038903516,0.0075,0.0001876326779177637,15,trailing_stop,1
USDJPY=X,2017-04-04 00:00:00,2017-04-05 00:00:00,-1,110.70099639892578,110.85399627685547,-0.0015872393372749604,0.0075,-1.1904295029562202e-05,2,reversal,1
USDJPY=X,2017-04-06 00:00:00,2017-04-12 00:00:00,1,110.3949966430664,109.58699798583984,-0.0074826569507880445,0.0075,-5.611992713091033e-05,5,trailing_stop,1
USDJPY=X,2017-07-04 00:00:00,2017-07-10 00:00:00,1,113.36900329589844,113.98500061035156,0.005323568902402305,0.0075,3.992676676801728e-05,5,reversal,1
USDJPY=X,2017-07-12 00:00:00,2017-07-21 00:00:00,-1,113.76799774169922,111.88500213623047,0.015893325112274516,0.0075,0.00011919993834205886,8,time,1
USDJPY=X,2017-09-04 00:00:00,2017-09-04 00:00:00,1,109.7770004272461,109.79499816894531,5.63274878633682e-05,0.0075,4.224561589752615e-07,1,reversal,1
USDJPY=X,2017-09-05 00:00:00,2017-09-11 00:00:00,-1,109.77999877929688,108.23100280761719,0.013592247032066126,0.0075,0.00010194185274049594,5,time,1
USDJPY=X,2017-10-03 00:00:00,2017-10-16 00:00:00,1,112.7760009765625,111.88200378417969,-0.007998047567583875,0.0075,-5.998535675687906e-05,10,trailing_stop,1
USDJPY=X,2017-11-02 00:00:00,2017-11-17 00:00:00,1,114.1709976196289,113.02799987792969,-0.010078219555081015,0.0075,-7.558664666310761e-05,11,trailing_stop,1
USDJPY=X,2017-12-04 00:00:00,2017-12-15 00:00:00,1,112.83899688720703,112.39600372314453,-0.0039452839310298235,0.0075,-2.9589629482723675e-05,10,trailing_stop,1
USDJPY=X,2018-01-02 00:00:00,2018-01-11 00:00:00,1,112.7699966430664,111.44400024414062,-0.01177338408876203,0.0075,-8.830038066571522e-05,8,stop,1
USDJPY=X,2018-06-04 00:00:00,2018-06-04 00:00:00,1,109.5979995727539,109.5979995727539,-8.908840645319372e-05,0.0075,-6.681630483989529e-07,1,reversal,1
USDJPY=X,2018-06-05 00:00:00,2018-06-11 00:00:00,-1,109.9729995727539,109.44300079345703,0.004170806116862696,0.0075,3.128104587647022e-05,5,time,1
USDJPY=X,2018-08-02 00:00:00,2018-08-02 00:00:00,1,111.63700103759766,111.62000274658203,-0.00023719890093853733,0.0075,-1.7789917570390299e-06,1,reversal,1
USDJPY=X,2018-08-03 00:00:00,2018-08-09 00:00:00,-1,111.6989974975586,110.89199829101562,0.006562960483409624,0.0075,4.922220362557218e-05,5,time,1
USDJPY=X,2018-09-04 00:00:00,2018-09-07 00:00:00,1,111.06099700927734,110.49500274658203,-0.005111387828602984,0.0075,-3.833540871452238e-05,4,trailing_stop,1
USDJPY=X,2018-10-02 00:00:00,2018-10-09 00:00:00,1,113.95800018310547,113.09700012207031,-0.007412389666411108,0.0075,-5.5592922498083306e-05,6,trailing_stop,1
USDJPY=X,2018-11-02 00:00:00,2018-11-19 00:00:00,1,112.7229995727539,112.7300033569336,0.000462406358428952,0.0075,3.4680476882171397e-06,12,trailing_stop,1
USDJPY=X,2019-01-03 00:00:00,2019-01-09 00:00:00,1,107.44999694824219,108.7760009765625,0.01248714675720823,0.0075,9.365360067906171e-05,5,time,1
USDJPY=X,2019-03-05 00:00:00,2019-03-11 00:00:00,1,111.76000213623047,111.08000183105469,-0.005936134303461792,0.0075,-4.452100727596344e-05,5,trailing_stop,1
USDJPY=X,2019-03-12 00:00:00,2019-04-01 00:00:00,-1,111.3239974975586,110.99500274658203,0.0009088453150572283,0.0075,6.8163398629292115e-06,15,trailing_stop,1
USDJPY=X,2019-04-02 00:00:00,2019-04-11 00:00:00,1,111.43399810791016,110.98500061035156,-0.0037614145916592635,0.0075,-2.8210609437444475e-05,8,trailing_stop,1
USDJPY=X,2019-05-02 00:00:00,2019-05-06 00:00:00,1,111.44999694824219,110.62300109863281,-0.007419913407788934,0.0075,-5.5649350558417e-05,3,trailing_stop,1
USDJPY=X,2019-06-04 00:00:00,2019-06-10 00:00:00,1,108.05899810791016,108.4489974975586,0.0037514593693390827,0.0075,2.813594527004312e-05,5,time,1
USDJPY=X,2019-07-03 00:00:00,2019-07-09 00:00:00,1,107.822998046875,108.72100067138672,0.008476706133532071,0.0075,6.357529600149053e-05,5,time,1
USDJPY=X,2019-11-04 00:00:00,2019-11-04 00:00:00,1,108.20999908447266,108.22000122070312,-6.236282883719559e-06,0.0075,-4.6772121627896695e-08,1,reversal,1
USDJPY=X,2019-11-05 00:00:00,2019-11-25 00:00:00,-1,108.697998046875,108.7300033569336,-0.0018498696844531431,0.0075,-1.3874022633398573e-05,15,time,1
USDJPY=X,2019-12-03 00:00:00,2019-12-31 00:00:00,1,109.01399993896484,108.87300109863281,-0.0010230262734251616,0.0075,-7.672697050688712e-06,21,trailing_stop,1
USDJPY=X,2020-01-02 00:00:00,2020-01-02 00:00:00,1,108.71399688720703,108.71299743652344,-0.00010764529518101893,0.0075,-8.07339713857642e-07,1,reversal,1
USDJPY=X,2020-01-03 00:00:00,2020-01-09 00:00:00,-1,108.54000091552734,109.03099822998047,-0.005114393038018326,0.0075,-3.835794778513745e-05,5,trailing_stop,1
USDJPY=X,2020-03-04 00:00:00,2020-03-16 00:00:00,-1,107.06900024414062,106.68800354003906,0.0026922876460293973,0.0075,2.019215734522048e-05,9,trailing_stop,1
USDJPY=X,2020-04-02 00:00:00,2020-04-02 00:00:00,1,107.28600311279297,107.25700378417969,-0.00041121891144379265,0.0075,-3.084141835828445e-06,1,reversal,1
USDJPY=X,2020-04-03 00:00:00,2020-04-30 00:00:00,-1,108.0469970703125,106.61000061035156,0.012418322328471109,0.0075,9.31374174635333e-05,20,time,1
USDJPY=X,2020-05-05 00:00:00,2020-05-11 00:00:00,1,106.68299865722656,106.91899871826172,0.0019038924137288018,0.0075,1.4279193102966012e-05,5,time,1
USDJPY=X,2022-03-03 00:00:00,2022-03-09 00:00:00,-1,115.49700164794922,115.72200012207031,-0.0022686073579898467,0.0075,-1.701455518492385e-05,5,time,1
USDJPY=X,2022-03-11 00:00:00,2022-03-14 00:00:00,-1,116.15899658203125,117.52899932861328,-0.011960014063065873,0.0075,-8.970010547299405e-05,2,trailing_stop,1
USDJPY=X,2022-05-03 00:00:00,2022-05-03 00:00:00,-1,130.11199951171875,130.11199951171875,-0.00012748995378847764,0.0075,-9.561746534135822e-07,1,reversal,1
USDJPY=X,2022-05-04 00:00:00,2022-05-13 00:00:00,1,130.11599731445312,128.58799743652344,-0.012047593583441615,0.0075,-9.035695187581211e-05,8,trailing_stop,1
USDJPY=X,2022-06-03 00:00:00,2022-06-03 00:00:00,-1,129.91799926757812,129.91799926757812,-0.0001524507392101768,0.0075,-1.143380544076326e-06,1,reversal,1
USDJPY=X,2022-06-06 00:00:00,2022-06-17 00:00:00,1,130.70700073242188,132.42100524902344,0.013072541049486786,0.0075,9.804405787115089e-05,10,trailing_stop,1
USDJPY=X,2022-07-05 00:00:00,2022-07-05 00:00:00,-1,135.83999633789062,135.83999633789062,-0.00016055483725947506,0.0075,-1.2041612794460629e-06,1,reversal,1
USDJPY=X,2022-07-06 00:00:00,2022-07-22 00:00:00,1,135.52099609375,137.09800720214844,0.011817041408018206,0.0075,8.862781056013654e-05,13,trailing_stop,1
USDJPY=X,2022-08-03 00:00:00,2022-08-30 00:00:00,1,133.37899780273438,138.5959930419922,0.0399707467006092,0.0075,0.00029978060025456896,20,time,1
USDJPY=X,2022-09-05 00:00:00,2022-09-07 00:00:00,-1,140.48699951171875,143.1510009765625,-0.01933855631789829,0.0075,-0.00014503917238423717,3,trailing_stop,1
USDJPY=X,2022-09-09 00:00:00,2022-09-28 00:00:00,-1,143.8560028076172,144.6909942626953,-0.0076273172173148066,0.0075,-5.720487912986105e-05,14,trailing_stop,1
USDJPY=X,2022-10-04 00:00:00,2022-10-10 00:00:00,-1,144.5189971923828,145.48199462890625,-0.007423411280622243,0.0075,-5.567558460466682e-05,5,time,1
USDJPY=X,2022-11-03 00:00:00,2022-11-09 00:00:00,1,147.89199829101562,145.2949981689453,-0.017117600155469512,0.0075,-0.00012838200116602135,5,trailing_stop,1
USDJPY=X,2022-12-06 00:00:00,2022-12-23 00:00:00,-1,136.65199279785156,132.35699462890625,0.02883298689592994,0.0075,0.00021624740171947453,14,time,1
USDJPY=X,2023-01-03 00:00:00,2023-01-04 00:00:00,1,130.79400634765625,131.2480010986328,0.00354606190176896,0.0075,2.65954642632672e-05,2,reversal,1
USDJPY=X,2023-01-05 00:00:00,2023-01-25 00:00:00,-1,132.24600219726562,130.23899841308594,0.012158027509702306,0.0075,9.118520632276729e-05,15,time,1
USDJPY=X,2023-03-13 00:00:00,2023-03-31 00:00:00,-1,134.97000122070312,133.2010040283203,0.009804233485065435,0.0075,7.353175113799075e-05,15,trailing_stop,1
USDJPY=X,2023-06-05 00:00:00,2023-06-09 00:00:00,1,140.20700073242188,138.86300659179688,-0.00889863374363894,0.0075,-6.673975307729204e-05,5,time,1
USDJPY=X,2023-07-04 00:00:00,2023-07-04 00:00:00,1,144.58399963378906,144.58399963378906,2.680477554904096e-05,0.0075,2.010358166178072e-07,1,reversal,1
USDJPY=X,2023-07-05 00:00:00,2023-07-14 00:00:00,-1,144.406005859375,138.0749969482422,0.042096841139481526,0.0075,0.00031572630854611146,8,time,1
USDJPY=X,2023-08-02 00:00:00,2023-08-24 00:00:00,1,142.97000122070312,144.67300415039062,0.01452459353320306,0.0075,0.00010893445149902295,17,trailing_stop,1
USDJPY=X,2023-09-04 00:00:00,2023-10-06 00:00:00,1,146.0570068359375,148.46299743652344,0.02048559076848712,0.0075,0.0001536419307636534,25,trailing_stop,1
USDJPY=X,2023-12-04 00:00:00,2023-12-08 00:00:00,1,146.39300537109375,144.2779998779297,-0.013719062222721231,0.0075,-0.00010289296667040922,5,trailing_stop,1
USDJPY=X,2024-01-03 00:00:00,2024-01-09 00:00:00,1,142.15499877929688,144.22999572753906,0.01532302794940971,0.0075,0.00011492270962057282,5,time,1
USDJPY=X,2024-02-05 00:00:00,2024-02-09 00:00:00,1,148.50100708007812,149.25900268554688,0.00583272237779221,0.0075,4.3745417833441575e-05,5,time,1
USDJPY=X,2024-03-04 00:00:00,2024-03-07 00:00:00,1,150.10499572753906,149.2689971923828,-0.005190309343148759,0.0075,-3.892732007361569e-05,4,trailing_stop,1
USDJPY=X,2024-04-02 00:00:00,2024-04-02 00:00:00,1,151.58099365234375,151.58099365234375,3.35993462702779e-05,0.0075,2.5199509702708423e-07,1,reversal,1
USDJPY=X,2024-04-03 00:00:00,2024-04-11 00:00:00,-1,151.5399932861328,152.96400451660156,-0.010998150212060864,0.0075,-8.248612659045647e-05,7,trailing_stop,1
USDJPY=X,2024-05-03 00:00:00,2024-05-09 00:00:00,1,153.0449981689453,155.41900634765625,0.016226742095171227,0.0075,0.0001217005657137842,5,time,1
USDJPY=X,2024-06-04 00:00:00,2024-07-02 00:00:00,1,156.0760040283203,161.51199340820312,0.03804090557499184,0.0075,0.0002853067918124388,21,reversal,1
USDJPY=X,2024-07-03 00:00:00,2024-07-12 00:00:00,-1,161.50399780273438,158.2010040283203,0.01868640984341643,0.0075,0.00014014807382562323,8,time,1
USDJPY=X,2024-09-03 00:00:00,2024-09-05 00:00:00,1,146.7220001220703,143.32400512695312,-0.022913933942024244,0.0075,-0.00017185450456518183,3,trailing_stop,1
USDJPY=X,2024-12-03 00:00:00,2024-12-09 00:00:00,1,149.50799560546875,150.02999877929688,0.004043417879462675,0.0075,3.0325634095970062e-05,5,time,1
AUDUSD=X,2015-02-03 00:00:00,2015-02-23 00:00:00,-1,0.7799095511436462,0.7846214175224304,-0.008299693861675098,0.0075,-6.224770396256324e-05,15,trailing_stop,1
AUDUSD=X,2015-04-03 00:00:00,2015-04-14 00:00:00,1,0.7582076191902161,0.7587253451347351,0.0006019091759782471,0.0075,4.514318819836853e-06,8,trailing_stop,1
AUDUSD=X,2015-10-05 00:00:00,2015-10-14 00:00:00,1,0.7046719789505005,0.7222824096679688,0.024858597277887945,0.0075,0.00018643947958415957,8,trailing_stop,1
AUDUSD=X,2016-01-04 00:00:00,2016-01-05 00:00:00,1,0.7285974621772766,0.7185972929000854,-0.01401682387711056,0.0075,-0.0001051261790783292,2,trailing_stop,1
AUDUSD=X,2016-02-03 00:00:00,2016-02-08 00:00:00,1,0.7027900815010071,0.7086167335510254,0.008018288242472853,0.0075,6.013716181854639e-05,4,trailing_stop,1
AUDUSD=X,2016-03-03 00:00:00,2016-03-09 00:00:00,1,0.7286505103111267,0.7433839440345764,0.020021200189616582,0.0075,0.00015015900142212435,5,time,1
AUDUSD=X,2016-04-04 00:00:00,2016-04-04 00:00:00,1,0.7668123245239258,0.7668711543083191,-0.0002192777880462213,0.0075,-1.6445834103466597e-06,1,reversal,1
AUDUSD=X,2016-04-05 00:00:00,2016-04-13 00:00:00,-1,0.7598784565925598,0.7685213685035706,-0.012353199174769125,0.0075,-9.264899381076843e-05,7,trailing_stop,1
AUDUSD=X,2016-05-03 00:00:00,2016-05-03 00:00:00,1,0.766400933265686,0.7663775086402893,-0.00032673017125265383,0.0075,-2.4504762843949037e-06,1,reversal,1
AUDUSD=X,2016-05-04 00:00:00,2016-05-24 00:00:00,-1,0.7499062418937683,0.7223867774009705,0.03482949562988727,0.0075,0.00026122121722415453,15,time,1
AUDUSD=X,2016-06-03 00:00:00,2016-06-09 00:00:00,1,0.7230135202407837,0.7496814131736755,0.036617624200599386,0.0075,0.0002746321815044954,5,time,1
AUDUSD=X,2016-07-05 00:00:00,2016-07-11 00:00:00,1,0.7530120611190796,0.7559149861335754,0.0035881451804625785,0.0075,2.6911088853469338e-05,5,time,1
AUDUSD=X,2016-08-03 00:00:00,2016-08-09 00:00:00,1,0.7600516676902771,0.7660487294197083,0.007591826549086848,0.0075,5.693869911815136e-05,5,time,1
AUDUSD=X,2016-09-02 00:00:00,2016-09-12 00:00:00,1,0.7551158666610718,0.7544892430305481,-0.0011328752196678145,0.0075,-8.496564147508608e-06,7,trailing_stop,1
AUDUSD=X,2016-10-04 00:00:00,2016-10-05 00:00:00,1,0.7684623003005981,0.7610929608345032,-0.009898745861340466,0.0075,-7.42405939600535e-05,2,trailing_stop,1
AUDUSD=X,2016-11-02 00:00:00,2016-11-10 00:00:00,1,0.7646428942680359,0.7649353742599487,8.835936239103066e-05,0.0075,6.6269521793273e-07,7,trailing_stop,1
AUDUSD=X,2016-12-05 00:00:00,2016-12-09 00:00:00,1,0.7439368963241577,0.7459513545036316,0.0023794733173437862,0.0075,1.7846049880078395e-05,5,time,1
AUDUSD=X,2017-01-03 00:00:00,2017-01-09 00:00:00,1,0.7195797562599182,0.7312079668045044,0.01582044297055169,0.0075,0.00011865332227913768,5,time,1
AUDUSD=X,2017-02-03 00:00:00,2017-02-09 00:00:00,1,0.7656967639923096,0.7631723284721375,-0.0036391200073177614,0.0075,-2.729340005488321e-05,5,time,1
AUDUSD=X,2017-03-02 00:00:00,2017-03-03 00:00:00,1,0.7659782767295837,0.7572315335273743,-0.011747167977115452,0.0075,-8.810375982836588e-05,2,trailing_stop,1
AUDUSD=X,2017-04-04 00:00:00,2017-04-07 00:00:00,1,0.7605082988739014,0.7541478276252747,-0.008708614974672298,0.0075,-6.531461231004223e-05,4,trailing_stop,1
AUDUSD=X,2017-07-04 00:00:00,2017-07-10 00:00:00,-1,0.7666183710098267,0.7605140805244446,0.007365720808432237,0.0075,5.524290606324177e-05,5,time,1
AUDUSD=X,2017-09-04 00:00:00,2017-09-14 00:00:00,1,0.7964954376220703,0.797957181930542,0.0013229410415311798,0.0075,9.922057811483847e-06,9,trailing_stop,1
AUDUSD=X,2017-10-03 00:00:00,2017-10-09 00:00:00,1,0.7827298641204834,0.7779377102851868,-0.006563225544927365,0.0075,-4.922419158695524e-05,5,trailing_stop,1
